x,y,z,Nx,Ny,Nz,Ex,Ey,Ez,id,near
5.564431400000000000e+07,-2.989974010000000149e+07,2.760618010000000149e+07,7.783533486408867885e-01,-3.853166081208984073e-01,4.956785008104791501e-01,1.386121963150799274e-03,-7.330746739171445370e-04,9.880972793325781822e-04,3.400000000000000000e+01,0.000000000000000000e+00
5.566916089999999851e+07,-2.971243270000000298e+07,2.771639839999999851e+07,7.794195661088649807e-01,-3.806746721631254493e-01,4.975861070610449466e-01,1.386121963150799274e-03,-7.330746739171445370e-04,9.880972793325781822e-04,3.400000000000000000e+01,0.000000000000000000e+00
5.564813660000000149e+07,-2.961559350000000373e+07,2.782088279999999702e+07,7.791641388919403610e-01,-3.783920100047760693e-01,4.997226545088049310e-01,1.386121963150799274e-03,-7.330746739171445370e-04,9.880972793325781822e-04,3.400000000000000000e+01,0.000000000000000000e+00
5.561755579999999702e+07,-2.957545619999999925e+07,2.789478640000000224e+07,7.784853402331290972e-01,-3.784925963734932508e-01,5.007034347121670503e-01,1.386121963150799274e-03,-7.330746739171445370e-04,9.880972793325781822e-04,3.400000000000000000e+01,0.000000000000000000e+00
5.521873119999999553e+07,-2.937031000000000373e+07,2.869307270000000298e+07,7.818283455539422055e-01,-3.659039058072030559e-01,5.048353888183938487e-01,-1.396716223098337650e-03,3.831979411188513041e-04,-7.999636582098901272e-04,3.400000000000000000e+01,0.000000000000000000e+00
5.519515850000000745e+07,-2.937859230000000075e+07,2.872429060000000149e+07,7.821250134702912860e-01,-3.637062820762447246e-01,5.059626504816058246e-01,-1.396716223098337650e-03,3.831979411188513041e-04,-7.999636582098901272e-04,3.400000000000000000e+01,0.000000000000000000e+00
6.539194399999999255e+07,1.505913270000000019e+06,1.718640960000000149e+07,9.594637077029889438e-01,2.871360729570071255e-02,2.803656939728926822e-01,-4.615521465893834829e-04,8.286628290079534054e-04,-1.933970423806385952e-07,3.500000000000000000e+01,0.000000000000000000e+00
6.528363700000000000e+07,5.382475640000000130e+05,1.763811350000000000e+07,9.572781679627950790e-01,2.023996126479919375e-02,2.884594479468367556e-01,-4.912981530651450157e-04,8.485158323310315609e-04,-1.216823966387892142e-05,3.500000000000000000e+01,0.000000000000000000e+00
6.535371799999999255e+07,1.876195789999999804e+06,1.726604710000000149e+07,9.586187757042781143e-01,3.212663464274902875e-02,2.828743929976028082e-01,-4.615521465893834829e-04,8.286628290079534054e-04,-1.933970423806385952e-07,3.500000000000000000e+01,0.000000000000000000e+00
6.518807199999999255e+07,1.270823370000000112e+06,1.787384050000000000e+07,9.547068861650394034e-01,2.785995185073500760e-02,2.962407544412636873e-01,-4.615521465893834829e-04,8.286628290079534054e-04,-1.933970423806385952e-07,3.500000000000000000e+01,0.000000000000000000e+00
6.523904000000000000e+07,2.509791740000000224e+06,1.758332289999999851e+07,9.562685655458044165e-01,3.866934637137463965e-02,2.899225969119691437e-01,-4.292477387934923172e-04,8.190784137696027756e-04,1.193541174870915711e-05,3.500000000000000000e+01,0.000000000000000000e+00
6.518170100000000000e+07,1.505913270000000019e+06,1.788785669999999925e+07,9.545053997012776792e-01,2.977435197961761371e-02,2.967034376364689474e-01,-4.615521465893834829e-04,8.286628290079534054e-04,-1.933970423806385952e-07,3.500000000000000000e+01,0.000000000000000000e+00
6.522629800000000000e+07,2.538652370000000112e+06,1.760880689999999851e+07,9.560875198199726421e-01,3.901930689466939078e-02,2.904722846227381083e-01,-4.292477387934923172e-04,8.190784137696027756e-04,1.193541174870915711e-05,3.500000000000000000e+01,0.000000000000000000e+00
6.521355600000000745e+07,2.478319000000000000e+06,1.766933140000000224e+07,9.556926285102602669e-01,3.853050914165864066e-02,2.918338562888720400e-01,-4.292477387934923172e-04,8.190784137696027756e-04,1.193541174870915711e-05,3.500000000000000000e+01,0.000000000000000000e+00
6.521992700000000000e+07,2.544641109999999870e+06,1.763811350000000000e+07,9.559267785374420123e-01,3.903286845966961321e-02,2.909990193365577515e-01,-4.292477387934923172e-04,8.190784137696027756e-04,1.193541174870915711e-05,3.500000000000000000e+01,0.000000000000000000e+00
6.521355600000000745e+07,2.509791740000000224e+06,1.765658939999999851e+07,9.557933365446389384e-01,3.877813536920035609e-02,2.914710174857090830e-01,-4.292477387934923172e-04,8.190784137696027756e-04,1.193541174870915711e-05,3.500000000000000000e+01,0.000000000000000000e+00
5.219505460000000149e+07,4.043609989999999851e+07,2.570061400000000000e+07,8.458534837139688456e-01,3.731703604538791352e-01,3.811505820114468035e-01,-2.919699763879179955e-04,1.932253326231148094e-05,-5.047174636274576187e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.209821540000000596e+07,4.047623720000000298e+07,2.588409880000000075e+07,8.448942592057123724e-01,3.735307250802108459e-01,3.829209947003199277e-01,-2.919699763879179955e-04,1.932253326231148094e-05,-5.047174636274576187e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.180132680000000447e+07,4.026917970000000298e+07,2.670850619999999925e+07,8.251970521504011780e-01,3.904120442300375582e-01,4.082012504175008827e-01,-2.122225938364863396e-03,-8.904167916625738144e-04,-1.369938137941062450e-03,3.600000000000000000e+01,0.000000000000000000e+00
5.161147100000000745e+07,4.029530079999999702e+07,2.707356450000000000e+07,8.113016032931639199e-01,4.018105100477385450e-01,4.246622452127313818e-01,-7.245424203574657440e-04,-9.902317106025293469e-05,-7.624153513461351395e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.157834180000000447e+07,4.026599419999999553e+07,2.715957300000000000e+07,8.127269853646650333e-01,3.968580601116215023e-01,4.265894131181694471e-01,-7.245424203574657440e-04,-9.902317106025293469e-05,-7.624153513461351395e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.157260790000000596e+07,4.025898610000000149e+07,2.717677469999999925e+07,8.164202850598702987e-01,3.953646660277805314e-01,4.208856127257164514e-01,-7.245424203574657440e-04,-9.902317106025293469e-05,-7.624153513461351395e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.135917940000000596e+07,4.016851789999999851e+07,2.771639839999999851e+07,8.219693176915049415e-01,3.888744082080581865e-01,4.161047168857793799e-01,-7.245424203574657440e-04,-9.902317106025293469e-05,-7.624153513461351395e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.111771850000000000e+07,4.014621939999999851e+07,2.823053809999999776e+07,8.202081497517138553e-01,3.847066549998070517e-01,4.233903407964444976e-01,8.641473250463604927e-04,8.026403957046568394e-04,7.713053491897881031e-05,3.600000000000000000e+01,0.000000000000000000e+00
5.089282220000000298e+07,4.006084800000000000e+07,2.872429060000000149e+07,8.014906448140902695e-01,3.968881055290776616e-01,4.473170888363571795e-01,-2.662034239619970322e-03,-1.011655782349407673e-03,-1.782939769327640533e-03,3.600000000000000000e+01,0.000000000000000000e+00
5.088453989999999851e+07,4.004938020000000298e+07,2.874595199999999627e+07,8.237676545117537108e-01,3.728051434063135439e-01,4.271102626137681102e-01,-2.662034239619970322e-03,-1.011655782349407673e-03,-1.782939769327640533e-03,3.600000000000000000e+01,0.000000000000000000e+00
5.056153020000000298e+07,4.007231579999999702e+07,2.930341450000000000e+07,8.396104413986048565e-01,3.575572224086820405e-01,4.089096958960843353e-01,-8.512220811098814011e-04,-4.573234400595538318e-05,-8.802413940429687500e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.054942530000000447e+07,4.005320280000000447e+07,2.935438250000000000e+07,8.646035213729893476e-01,3.229097314757706227e-01,3.849546156986204393e-01,-8.512220811098814011e-04,-4.573234400595538318e-05,-8.802413940429687500e-04,3.600000000000000000e+01,0.000000000000000000e+00
5.044048120000000298e+07,3.992705700000000000e+07,2.973218280000000075e+07,8.791663366290215498e-01,2.868158240509904866e-01,3.805302032851758942e-01,-2.603740897029638290e-03,-8.631444652564823627e-04,-1.934934756718575954e-03,3.600000000000000000e+01,0.000000000000000000e+00
5.011492310000000149e+07,3.991495210000000149e+07,3.047886400000000000e+07,8.574553773264272927e-01,3.486592571340638158e-01,3.784270052582360822e-01,-6.452144007198512554e-04,1.241196296177804470e-04,-8.126230095513164997e-04,3.600000000000000000e+01,0.000000000000000000e+00
4.995947070000000298e+07,3.990603270000000298e+07,3.068082469999999925e+07,7.839763472012334367e-01,3.883770910127659071e-01,4.842977619249058674e-01,-3.832267364487051964e-03,-1.387207186780869961e-03,-2.698683878406882286e-03,3.600000000000000000e+01,0.000000000000000000e+00
6.062898440000000596e+07,-2.660402179999999702e+07,2.762465600000000373e+07,7.984085365288553504e-01,-1.456068258663130999e-01,5.842452062781421374e-01,-5.063029006123542786e-03,2.387966262176632881e-03,-2.790833590552210808e-03,3.700000000000000000e+01,0.000000000000000000e+00
6.067421850000000000e+07,-2.663460260000000149e+07,2.759917200000000000e+07,7.194700323434474187e-01,2.208965251289453022e-02,6.941721110874293776e-01,-5.063029006123542786e-03,2.387966262176632881e-03,-2.790833590552210808e-03,3.700000000000000000e+01,0.000000000000000000e+00
6.057929059999999404e+07,-2.655942480000000075e+07,2.771639839999999851e+07,8.712139163772379957e-01,-4.247251056505502720e-01,2.461603065905709209e-01,-5.063029006123542786e-03,2.387966262176632881e-03,-2.790833590552210808e-03,3.700000000000000000e+01,0.000000000000000000e+00
6.067421850000000000e+07,-2.654731989999999851e+07,2.781897150000000000e+07,7.079908457323950133e-01,-6.264037657521683844e-01,-3.261399770200374415e-01,-5.063029006123542786e-03,2.387966262176632881e-03,-2.790833590552210808e-03,3.700000000000000000e+01,0.000000000000000000e+00
6.016708689999999851e+07,1.290700890000000037e+07,2.836560330000000075e+07,8.461803558750521370e-01,1.257419408393456173e-01,5.178491765419005466e-01,-7.092460873536765575e-04,8.109100162982940674e-04,-4.206499434076249599e-04,3.800000000000000000e+01,0.000000000000000000e+00
6.024863569999999553e+07,1.254895869999999925e+07,2.832036919999999925e+07,8.462664016781106247e-01,1.216366694666973086e-01,5.186884402334721589e-01,-7.092460873536765575e-04,8.109100162982940674e-04,-4.206499434076249599e-04,3.800000000000000000e+01,0.000000000000000000e+00
5.997277139999999851e+07,1.278468569999999925e+07,2.872429060000000149e+07,8.406254834013849875e-01,1.245737764303004036e-01,5.270959788141826863e-01,-1.664121518842875957e-03,1.022217329591512680e-03,-1.020955969579517841e-03,3.800000000000000000e+01,0.000000000000000000e+00
5.996194069999999553e+07,1.268147550000000000e+07,2.876315370000000298e+07,8.405237008751325067e-01,1.223234492457420663e-01,5.277848823448764159e-01,-1.664121518842875957e-03,1.022217329591512680e-03,-1.020955969579517841e-03,3.800000000000000000e+01,0.000000000000000000e+00
5.995174710000000149e+07,1.254895869999999925e+07,2.881093619999999925e+07,8.408821899790680510e-01,1.202617433930128626e-01,5.276876497058459181e-01,-1.664121518842875957e-03,1.022217329591512680e-03,-1.020955969579517841e-03,3.800000000000000000e+01,0.000000000000000000e+00
6.001354580000000447e+07,1.180546300000000000e+07,2.886254130000000447e+07,8.433248512039380751e-01,1.078944588414340044e-01,5.264617565342897265e-01,-8.549424819648265839e-04,8.958902908489108086e-04,-5.163346068002283573e-04,3.800000000000000000e+01,0.000000000000000000e+00
5.999825540000000596e+07,1.154488909999999963e+07,2.894090460000000149e+07,8.435071943933352134e-01,1.035233375582089305e-01,5.270469918209317317e-01,-1.613839762285351753e-03,1.235472853295505047e-03,-9.863012237474322319e-04,3.800000000000000000e+01,0.000000000000000000e+00
6.057801639999999851e+07,-2.359181300000000000e+07,2.962515000000000373e+07,7.380285722758825884e-01,3.887492479604479079e-02,6.736486968194358438e-01,-4.575936589390039444e-03,2.107637235894799232e-03,-2.693340647965669632e-03,3.900000000000000000e+01,0.000000000000000000e+00
6.067421850000000000e+07,-2.375491060000000149e+07,2.966465019999999925e+07,6.846271401220315189e-01,3.752075799764912900e-01,6.249039533692463122e-01,-4.575936589390039444e-03,2.107637235894799232e-03,-2.693340647965669632e-03,3.900000000000000000e+01,0.000000000000000000e+00
6.051812900000000000e+07,-2.353638530000000075e+07,2.973218280000000075e+07,7.373676857512673211e-01,-5.749476717435798856e-02,6.730403017334003479e-01,-4.575936589390039444e-03,2.107637235894799232e-03,-2.693340647965669632e-03,3.900000000000000000e+01,0.000000000000000000e+00
4.381400410000000149e+07,-4.809659029999999702e+07,3.047376719999999925e+07,5.332651075238324934e-01,-6.235518939107103087e-01,5.716741735446526640e-01,-1.229795045219361782e-03,-9.908869396895170212e-04,-7.283212617039680481e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.424978050000000000e+07,-4.768629789999999851e+07,3.028645980000000075e+07,6.883730130250877988e-01,-3.503964015235163099e-01,6.351101925950591864e-01,-2.216165419667959213e-03,-6.388650217559188604e-05,-1.510074594989418983e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.424978050000000000e+07,-4.712692410000000149e+07,3.028645980000000075e+07,7.453351085542210264e-01,-3.051908549353886113e-01,5.927344413987382099e-01,-2.216165419667959213e-03,-6.388650217559188604e-05,-1.510074594989418983e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.424978050000000000e+07,-4.668222830000000447e+07,3.028645980000000075e+07,7.776212215931593841e-01,-2.935767579646640368e-01,5.559837433872680812e-01,3.968901291955262423e-04,-1.989783020690083504e-03,4.016075690742582083e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.431922440000000596e+07,-4.609737050000000000e+07,3.074007500000000000e+07,5.607766196571493111e-01,-7.481630808529814436e-01,3.546569995001877529e-01,3.968901291955262423e-04,-1.989783020690083504e-03,4.016075690742582083e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.431922440000000596e+07,-4.609737050000000000e+07,3.142814300000000000e+07,7.049386337253737977e-01,-5.938908867233662070e-01,3.877565439142673376e-01,-2.237698063254356384e-03,6.599542393814772367e-05,-1.627390505746006966e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.431922440000000596e+07,-4.609737050000000000e+07,3.174796719999999925e+07,6.867367882010702029e-01,-5.857946042670597597e-01,4.303919903330885033e-01,-2.237698063254356384e-03,6.599542393814772367e-05,-1.627390505746006966e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.410133620000000298e+07,-4.615853210000000149e+07,3.196521829999999702e+07,5.197265996252327103e-01,-5.774624574905397045e-01,6.296200217837579771e-01,-2.237698063254356384e-03,6.599542393814772367e-05,-1.627390505746006966e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.432368409999999404e+07,-4.588649039999999851e+07,3.191807289999999851e+07,5.492134831093684610e-01,-7.030672601967251634e-01,4.517310899311068884e-01,3.091451653745025396e-04,-1.742791268043220043e-03,3.242738312110304832e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.449442689999999851e+07,-4.569536039999999851e+07,3.186455650000000000e+07,4.481769346044611191e-01,-3.718036981864015211e-01,8.129572223084459148e-01,3.091451653745025396e-04,-1.742791268043220043e-03,3.242738312110304832e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.538827820000000298e+07,-4.569536039999999851e+07,3.186455650000000000e+07,3.422524689574832912e-01,-4.609908418366623351e-01,8.187494679297401268e-01,-2.988410415127873421e-03,9.519031154923141003e-04,-2.287394134327769279e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.550550460000000149e+07,-4.569536039999999851e+07,3.186455650000000000e+07,3.320424403179508266e-01,-4.878625055639801977e-01,8.073029130955340360e-01,-2.988410415127873421e-03,9.519031154923141003e-04,-2.287394134327769279e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.552652889999999851e+07,-4.567815869999999553e+07,3.185691130000000075e+07,4.317933282392669159e-01,-4.050684594005171113e-01,8.058995377135715898e-01,-2.988410415127873421e-03,9.519031154923141003e-04,-2.287394134327769279e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.552652889999999851e+07,-4.484674320000000298e+07,3.185691130000000075e+07,5.051796484284194477e-01,-2.195596077960629278e-01,8.346179374050007871e-01,-1.008930150419473648e-03,-7.586311548948287964e-04,-7.117724744603037834e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.552652889999999851e+07,-4.467472620000000298e+07,3.185691130000000075e+07,4.990383907600694502e-01,-2.462991222355129239e-01,8.308413969787591391e-01,-1.008930150419473648e-03,-7.586311548948287964e-04,-7.117724744603037834e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.561890839999999851e+07,-4.460273389999999851e+07,3.181549980000000075e+07,8.485573681537412760e-01,-3.732226750890405009e-01,3.750403015028873077e-01,-1.008930150419473648e-03,-7.586311548948287964e-04,-7.117724744603037834e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.582724010000000149e+07,-4.367065659999999404e+07,3.229205060000000149e+07,6.728732236447608761e-01,-3.372398204740850169e-01,6.584154679140783450e-01,-1.355373184196650982e-03,-3.206869005225598812e-04,-9.987272787839174271e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.582724010000000149e+07,-4.309280689999999851e+07,3.229205060000000149e+07,6.856930816016101327e-01,-2.682596127413678921e-01,6.766548440789728058e-01,-1.355373184196650982e-03,-3.206869005225598812e-04,-9.987272787839174271e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.582724010000000149e+07,-4.266658700000000000e+07,3.229205060000000149e+07,6.753845759932928239e-01,-3.035626173604288325e-01,6.720903301280609643e-01,1.094973762519657612e-03,-1.840193872340023518e-03,9.637313196435570717e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.591770829999999702e+07,-4.249648130000000447e+07,3.230797810000000149e+07,4.997930417034149309e-01,-4.728914115425500997e-01,7.256587547560788831e-01,1.094973762519657612e-03,-1.840193872340023518e-03,9.637313196435570717e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.595147460000000149e+07,-4.243850520000000298e+07,3.231180069999999925e+07,5.654679046179940105e-01,-6.760894509852746204e-01,4.723866034440066808e-01,1.094973762519657612e-03,-1.840193872340023518e-03,9.637313196435570717e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.619930650000000000e+07,-4.195303500000000000e+07,3.238697850000000000e+07,4.844336812868830222e-01,-4.276414390001270771e-01,7.631820281458016053e-01,-5.448806914500892162e-04,-7.704291492700576782e-04,-3.935811982955783606e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.635667020000000298e+07,-4.166251739999999851e+07,3.242711580000000075e+07,6.508786640801816903e-01,-3.075285738061174223e-01,6.941060012260183987e-01,-5.448806914500892162e-04,-7.704291492700576782e-04,-3.935811982955783606e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.635667020000000298e+07,-4.104899010000000149e+07,3.242711580000000075e+07,7.086398108059694945e-01,-2.524806491447077472e-01,6.588498617654455769e-01,-5.448806914500892162e-04,-7.704291492700576782e-04,-3.935811982955783606e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.635667020000000298e+07,-4.065844780000000447e+07,3.242711580000000075e+07,7.420475689764083338e-01,-2.381693008410985801e-01,6.266105564966686359e-01,1.863964367657899857e-03,-2.079712925478816032e-03,1.529315020889043808e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.651658230000000447e+07,-4.027045389999999851e+07,3.248190639999999851e+07,4.663037840726743655e-01,-5.501913952932337981e-01,6.927122126141483927e-01,1.863964367657899857e-03,-2.079712925478816032e-03,1.529315020889043808e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.703263329999999702e+07,-4.027045389999999851e+07,3.248190639999999851e+07,3.676593986030289862e-01,-5.675062511318711422e-01,7.367246578913376753e-01,-1.795382238924503326e-03,2.555749379098415375e-04,-1.567651052027940750e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.752829710000000149e+07,-4.027045389999999851e+07,3.248190639999999851e+07,4.480815113425601348e-01,-5.022766591403969860e-01,7.395546747034520418e-01,-1.795382238924503326e-03,2.555749379098415375e-04,-1.567651052027940750e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.762386210000000149e+07,-4.004555759999999404e+07,3.252714050000000000e+07,6.008032851631525117e-01,-6.419809219564839298e-01,4.763359196838578002e-01,-1.795382238924503326e-03,2.555749379098415375e-04,-1.567651052027940750e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.770604800000000000e+07,-3.975312870000000298e+07,3.265710889999999851e+07,8.740015937517375821e-01,-3.110341259105972589e-01,3.733349523396562453e-01,1.002018252620473504e-04,-1.068445737473666668e-03,3.462236782070249319e-05,4.000000000000000000e+01,0.000000000000000000e+00
4.772388680000000447e+07,-3.965501530000000447e+07,3.269660910000000149e+07,8.804638693740129973e-01,-3.017606279994940466e-01,3.656827834562244584e-01,1.002018252620473504e-04,-1.068445737473666668e-03,3.462236782070249319e-05,4.000000000000000000e+01,0.000000000000000000e+00
4.772388680000000447e+07,-3.959576500000000000e+07,3.269660910000000149e+07,8.742155884525824039e-01,-3.064085528552711324e-01,3.766442667075174944e-01,1.002018252620473504e-04,-1.068445737473666668e-03,3.462236782070249319e-05,4.000000000000000000e+01,0.000000000000000000e+00
4.772388680000000447e+07,-3.865094570000000298e+07,3.269660910000000149e+07,9.476485987018881119e-01,-1.852616909467820205e-01,2.600773716529122259e-01,2.482017735019326210e-03,-2.222705399617552757e-03,1.922240830026566982e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.774809660000000149e+07,-3.851842889999999851e+07,3.275585939999999851e+07,9.453434989114791742e-01,-1.915719925979707250e-01,2.638670891146625563e-01,2.482017735019326210e-03,-2.222705399617552757e-03,1.922240830026566982e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.774809660000000149e+07,-3.851842889999999851e+07,3.363059769999999553e+07,8.874575628627180413e-01,-2.974927049327714679e-01,3.520186992612011623e-01,-7.804810302332043648e-04,-3.721657849382609129e-04,-7.048417464829981327e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.774809660000000149e+07,-3.851842889999999851e+07,3.376375160000000149e+07,8.927687669645177904e-01,-2.830485981680478380e-01,3.504959626126347150e-01,-7.804810302332043648e-04,-3.721657849382609129e-04,-7.048417464829981327e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.791183129999999702e+07,-3.764687609999999404e+07,3.409376939999999851e+07,7.545343077907913365e-01,-2.455053536231616707e-01,6.086091518446280491e-01,-1.603274373337626457e-03,4.120316007174551487e-04,-1.385295297950506210e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.791183129999999702e+07,-3.721874489999999851e+07,3.409376939999999851e+07,7.598457053034243236e-01,-2.055872162064872610e-01,6.167401403057926057e-01,-1.603274373337626457e-03,4.120316007174551487e-04,-1.385295297950506210e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.791183129999999702e+07,-3.664280650000000000e+07,3.409376939999999851e+07,7.503212055039606421e-01,-2.471857080952129804e-01,6.131209621963282785e-01,2.397029020357877016e-04,-8.460112148895859718e-04,1.915394095703959465e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.809467900000000000e+07,-3.626054650000000000e+07,3.410396300000000000e+07,5.301796576851458553e-01,-4.712846465706637678e-01,7.048406291379817334e-01,-2.709585009142756462e-03,1.474364311434328556e-03,-2.387855667620897293e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.816539710000000149e+07,-3.607005360000000149e+07,3.413645510000000149e+07,5.879254102027062778e-01,-6.186356928046337078e-01,5.211847960427379300e-01,-2.709585009142756462e-03,1.474364311434328556e-03,-2.387855667620897293e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.819151819999999553e+07,-3.585216539999999851e+07,3.424794760000000149e+07,4.885531327893501974e-01,-3.928986783975385588e-01,7.790676895849161232e-01,-1.515503390692174435e-03,3.176517202518880367e-04,-1.396243111230432987e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.817495360000000149e+07,-3.563937400000000000e+07,3.441486779999999702e+07,7.359418209412812439e-01,-2.710867371823648675e-01,6.204043980448965545e-01,-1.515503390692174435e-03,3.176517202518880367e-04,-1.396243111230432987e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.817495360000000149e+07,-3.519085560000000149e+07,3.441486779999999702e+07,7.412406874310902838e-01,-2.683221302589567925e-01,6.152767488780800376e-01,-1.515503390692174435e-03,3.176517202518880367e-04,-1.396243111230432987e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.817495360000000149e+07,-3.463530439999999851e+07,3.441486779999999702e+07,7.521303478397084463e-01,-2.319314436858828654e-01,6.168530986290832185e-01,5.732482532039284706e-04,-8.779756608419120312e-04,2.821930102072656155e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.829536550000000000e+07,-3.400393829999999702e+07,3.462447370000000298e+07,6.408191137832377482e-01,-2.194223951847609211e-01,7.356661443218984742e-01,5.732482532039284706e-04,-8.779756608419120312e-04,2.821930102072656155e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.836672070000000298e+07,-3.363123480000000447e+07,3.472895810000000149e+07,8.529826010010896908e-01,-2.148881272003869969e-01,4.756508963281011471e-01,3.210856579244136810e-03,-1.672339625656604767e-03,2.310984767973423004e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.836672070000000298e+07,-3.344711290000000224e+07,3.472895810000000149e+07,8.603600262908243090e-01,-2.106957751656827194e-01,4.640990362930998980e-01,3.210856579244136810e-03,-1.672339625656604767e-03,2.310984767973423004e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.836672070000000298e+07,-3.262716519999999925e+07,3.472895810000000149e+07,8.980699450322152666e-01,-2.470257936833457624e-01,3.639349269923771724e-01,5.519930273294448853e-03,-1.945212250575423241e-03,4.013346973806619644e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.840558380000000447e+07,-3.248572900000000000e+07,3.477164379999999702e+07,7.878977249215574075e-01,-4.995316352318279751e-01,3.601184811503704286e-01,5.519930273294448853e-03,-1.945212250575423241e-03,4.013346973806619644e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.840558380000000447e+07,-3.248572900000000000e+07,3.514243600000000000e+07,8.420271715503846455e-01,-3.995536349405365839e-01,3.624184531403767395e-01,1.655367086641490459e-03,-1.054794294759631157e-03,1.062017166987061501e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.840558380000000447e+07,-3.248572900000000000e+07,3.577953600000000000e+07,8.098200869009838376e-01,-3.901450817074804123e-01,4.381532175747958613e-01,1.655367086641490459e-03,-1.054794294759631157e-03,1.062017166987061501e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.845718889999999851e+07,-3.227421180000000075e+07,3.585089120000000298e+07,5.633606283746337429e-01,-5.950072617817767640e-01,5.732287159801837673e-01,1.655367086641490459e-03,-1.054794294759631157e-03,1.062017166987061501e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.846292279999999702e+07,-3.225509880000000075e+07,3.585535089999999851e+07,5.717707204887387817e-01,-6.183807792221108768e-01,5.391506793841991385e-01,1.655367086641490459e-03,-1.054794294759631157e-03,1.062017166987061501e-03,4.000000000000000000e+01,0.000000000000000000e+00
4.832722050000000000e+07,-3.178683030000000075e+07,3.628857889999999851e+07,4.390973655584978208e-01,-3.217271862963935192e-01,8.388594168020007125e-01,1.192049894598312676e-04,-2.619847946334630251e-04,-3.677182830870151520e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.829982520000000298e+07,-3.162373270000000298e+07,3.641281339999999851e+07,6.384982393269583723e-01,-2.552278580427613242e-01,7.260707533396991709e-01,1.192049894598312676e-04,-2.619847946334630251e-04,-3.677182830870151520e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.829982520000000298e+07,-3.102804419999999925e+07,3.641281339999999851e+07,6.440558385823232923e-01,-2.442815456345434899e-01,7.249266192177100665e-01,1.192049894598312676e-04,-2.619847946334630251e-04,-3.677182830870151520e-04,4.000000000000000000e+01,0.000000000000000000e+00
4.829982520000000298e+07,-3.061966309999999776e+07,3.641281339999999851e+07,6.523590174634087413e-01,-2.206290686713808236e-01,7.250865647571846928e-01,2.485718810930848122e-03,-1.088358927518129349e-03,1.660275855101644993e-03,4.000000000000000000e+01,0.000000000000000000e+00
